,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90
sample_346,1.0,1.0,0.833333333333,1.0,0.833333333333,1.0,0.833333333333,1.0,0.833333333333,0.833333333333,0.833333333333,0.857142857143,0.0,0.714285714286,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,1.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.25,0.0,0.25,0.25,0.75,0.75,0.25,0.5,0.5,0.0,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.25,0.75,0.75,1.0,0.8,0.833333333333,0.333333333333,0.333333333333,0.0,0.833333333333,0.333333333333,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.234375,0.338028169014,0.462686567164,0.846666666667,0.34693877551,0.55,0.566666666667
sample_347,1.0,0.833333333333,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142857142857,1.0,1.0,1.0,1.0,1.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.2,0.666666666667,0.5,1.0,0.666666666667,0.5,1.0,1.0,0.4,1.0,1.0,0.671875,0.732394366197,0.865671641791,0.706666666667,0.163265306122,0.3875,0.0
sample_348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.857142857143,1.0,1.0,0.833333333333,0.833333333333,0.833333333333,0.333333333333,0.0,0.333333333333,0.0,0.0,0.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0.0,0.25,0.75,0.0,0.0,0.75,0.75,0.25,0.75,0.5,0.5,0.5,0.75,0.5,0.6,0.4,0.166666666667,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.6,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.6,0.666666666667,1.0,0.328125,0.352112676056,0.283582089552,0.746666666667,0.520408163265,0.5875,0.0
sample_349,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333,0.833333333333,1.0,1.0,1.0,1.0,0.0,0.857142857143,1.0,1.0,0.833333333333,1.0,0.833333333333,0.666666666667,0.333333333333,0.666666666667,0.333333333333,0.0,0.333333333333,0.666666666667,0.666666666667,0.0,0.666666666667,0.666666666667,0.333333333333,0.0,0.333333333333,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.75,0.75,0.75,0.5,0.5,0.5,0.75,1.0,0.75,0.75,0.75,0.75,1.0,0.25,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.2,0.6,0.833333333333,1.0,0.333333333333,0.2,0.666666666667,1.0,0.4,1.0,0.5,1.0,0.333333333333,0.5,1.0,0.0,0.8,1.0,0.0,0.390625,0.408450704225,0.432835820896,0.76,0.0816326530612,0.325,0.0
sample_350,1.0,1.0,0.666666666667,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.857142857143,0.833333333333,0.833333333333,1.0,0.666666666667,0.5,0.666666666667,0.333333333333,0.666666666667,0.333333333333,1.0,0.666666666667,0.666666666667,0.666666666667,0.333333333333,0.0,0.666666666667,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.75,0.75,0.0,0.75,0.75,0.75,1.0,1.0,1.0,0.25,0.25,0.5,0.75,0.75,0.25,0.75,0.5,1.0,0.75,1.0,0.8,0.0,0.166666666667,0.166666666667,0.333333333333,0.2,0.166666666667,0.166666666667,0.2,1.0,1.0,1.0,0.333333333333,0.5,0.0,0.5,0.2,1.0,1.0,0.484375,0.549295774648,0.477611940299,0.706666666667,0.0408163265306,0.4,0.216666666667
sample_351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333,1.0,1.0,0.833333333333,1.0,0.0,0.857142857143,1.0,1.0,0.833333333333,1.0,0.833333333333,0.333333333333,0.666666666667,0.0,0.666666666667,0.0,0.666666666667,0.666666666667,1.0,0.333333333333,0.0,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.75,0.4,0.0,0.5,0.333333333333,0.5,0.4,0.333333333333,0.333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.833333333333,1.0,0.515625,0.591549295775,0.716417910448,0.826666666667,0.224489795918,0.225,0.483333333333
sample_352,0.833333333333,0.833333333333,0.166666666667,0.833333333333,0.333333333333,0.166666666667,0.333333333333,0.166666666667,0.5,0.0,0.0,0.0,0.857142857143,0.142857142857,1.0,0.666666666667,1.0,1.0,0.833333333333,0.333333333333,0.333333333333,0.333333333333,0.0,0.666666666667,0.0,1.0,0.666666666667,0.0,0.0,0.333333333333,0.0,0.333333333333,0.666666666667,0.5,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.25,0.5,0.0,0.25,0.5,0.75,0.75,0.75,0.75,0.0,0.5,0.75,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.0,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.8,1.0,0.5,1.0,0.333333333333,0.5,1.0,1.0,0.0,1.0,1.0,0.09375,0.211267605634,0.298507462687,0.893333333333,0.591836734694,0.425,0.5
sample_353,1.0,1.0,0.333333333333,0.5,0.333333333333,1.0,0.666666666667,0.666666666667,0.5,0.5,0.5,0.0,0.714285714286,0.142857142857,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.2,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.833333333333,0.0,0.265625,0.366197183099,0.507462686567,0.773333333333,0.183673469388,0.3125,0.0
sample_354,0.666666666667,0.666666666667,0.5,0.5,0.5,1.0,0.833333333333,0.833333333333,0.666666666667,0.666666666667,0.666666666667,0.714285714286,0.0,0.428571428571,1.0,1.0,0.666666666667,1.0,1.0,0.333333333333,0.333333333333,1.0,0.333333333333,0.666666666667,0.333333333333,0.666666666667,1.0,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.5,0.25,0.75,0.75,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.2,1.0,0.5,1.0,0.666666666667,0.5,0.0,1.0,0.2,1.0,1.0,0.453125,0.507042253521,0.402985074627,0.706666666667,0.0918367346939,0.4375,0.0
sample_355,1.0,1.0,0.333333333333,0.333333333333,0.166666666667,0.666666666667,0.5,1.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.857142857143,0.142857142857,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.333333333333,0.333333333333,0.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.25,0.0,0.5,0.5,0.25,0.0,0.75,0.0,0.25,0.75,0.75,0.25,0.25,0.75,0.0,0.25,0.75,0.75,0.2,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,1.0,0.666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.0,0.359375,0.281690140845,0.55223880597,0.866666666667,0.285714285714,0.5,0.483333333333
sample_356,0.5,0.666666666667,0.0,0.0,0.0,0.166666666667,0.166666666667,1.0,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.75,0.0,0.75,0.0,1.0,0.0,0.75,0.25,0.75,0.0,0.25,1.0,0.75,0.75,0.0,1.0,0.0,0.75,1.0,1.0,0.4,0.6,0.5,1.0,0.166666666667,0.0,0.666666666667,1.0,0.4,1.0,1.0,1.0,0.666666666667,1.0,1.0,0.5,0.4,0.833333333333,0.0,0.296875,0.366197183099,0.522388059701,0.693333333333,0.0510204081633,0.25,0.0
sample_357,1.0,1.0,1.0,1.0,1.0,1.0,0.666666666667,0.833333333333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.333333333333,1.0,0.333333333333,1.0,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.4,0.4,0.666666666667,0.833333333333,0.5,0.4,0.833333333333,0.666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,1.0,0.0,0.546875,0.619718309859,0.567164179104,0.806666666667,0.642857142857,0.4625,0.366666666667
sample_358,1.0,1.0,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.857142857143,1.0,1.0,1.0,1.0,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.0,0.666666666667,0.0,0.333333333333,1.0,0.333333333333,0.333333333333,1.0,0.666666666667,0.333333333333,0.333333333333,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,0.75,0.75,1.0,0.75,0.5,0.25,0.5,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.0,0.0,0.166666666667,0.166666666667,0.333333333333,0.2,0.166666666667,0.166666666667,1.0,1.0,0.5,1.0,0.333333333333,1.0,1.0,1.0,0.8,0.833333333333,1.0,0.578125,0.0845070422535,0.522388059701,0.773333333333,0.387755102041,0.55,0.0
sample_359,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.714285714286,1.0,1.0,1.0,1.0,0.833333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,1.0,0.0,0.333333333333,0.666666666667,0.333333333333,0.0,0.666666666667,0.0,0.333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.25,0.5,0.25,0.5,0.75,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.75,0.6,0.6,0.5,0.166666666667,0.666666666667,0.6,0.5,0.166666666667,0.4,1.0,1.0,1.0,0.333333333333,0.5,0.0,0.5,0.4,1.0,1.0,0.5,0.408450704225,0.567164179104,0.773333333333,0.408163265306,0.3625,0.5
sample_360,0.5,0.5,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,0.5,0.5,0.0,0.285714285714,0.0,0.142857142857,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.333333333333,1.0,0.0,0.333333333333,0.333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.25,0.0,0.0,0.75,0.0,0.0,1.0,1.0,0.8,0.8,0.833333333333,0.166666666667,1.0,1.0,0.833333333333,0.833333333333,0.4,0.666666666667,0.5,1.0,1.0,0.5,1.0,0.0,0.8,1.0,1.0,0.59375,0.647887323944,0.791044776119,0.806666666667,0.34693877551,0.175,0.55
sample_361,0.333333333333,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,1.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.142857142857,0.142857142857,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.75,0.75,0.75,0.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.333333333333,1.0,0.703125,0.746478873239,0.925373134328,0.74,0.132653061224,0.0,0.0
sample_362,1.0,1.0,0.5,1.0,0.666666666667,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.714285714286,0.0,0.571428571429,0.833333333333,1.0,1.0,0.833333333333,1.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.25,0.5,0.75,0.5,0.0,1.0,0.75,0.75,0.25,0.5,0.25,0.0,0.0,0.75,0.5,0.5,0.75,0.5,0.0,0.2,0.333333333333,0.166666666667,0.166666666667,0.0,0.333333333333,0.166666666667,0.4,1.0,1.0,1.0,0.333333333333,1.0,0.0,0.5,0.4,1.0,0.0,0.65625,0.183098591549,0.716417910448,0.906666666667,0.591836734694,0.075,0.0
sample_363,1.0,1.0,0.833333333333,0.833333333333,0.833333333333,1.0,0.833333333333,1.0,0.833333333333,0.833333333333,0.833333333333,0.857142857143,0.0,0.857142857143,1.0,1.0,1.0,1.0,1.0,0.666666666667,0.0,0.333333333333,0.333333333333,0.0,0.333333333333,0.666666666667,0.0,1.0,0.333333333333,0.0,0.333333333333,0.666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.25,0.25,0.0,0.75,0.0,0.75,0.5,0.5,0.75,0.0,0.0,0.0,1.0,0.75,0.0,0.25,0.75,0.0,0.0,0.75,0.75,0.8,0.6,0.333333333333,0.166666666667,0.5,0.4,0.5,0.166666666667,0.6,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.666666666667,0.0,0.390625,0.225352112676,0.432835820896,0.773333333333,0.0408163265306,0.4375,0.683333333333
sample_364,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.428571428571,0.0,0.285714285714,0.5,0.333333333333,0.333333333333,0.0,0.0,0.333333333333,0.0,0.333333333333,0.0,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.0,0.333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.25,0.25,0.75,0.5,0.25,0.25,0.5,0.25,0.25,0.75,0.75,0.4,0.4,0.5,0.333333333333,0.333333333333,0.2,0.5,0.333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.333333333333,1.0,0.21875,0.225352112676,0.44776119403,0.773333333333,0.234693877551,0.45,0.5
sample_365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.0,0.333333333333,0.0,0.333333333333,0.0,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,0.333333333333,0.333333333333,1.0,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.25,0.5,0.0,0.5,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.75,0.4,0.2,0.5,0.666666666667,0.333333333333,0.6,0.5,0.666666666667,0.8,1.0,1.0,1.0,0.666666666667,1.0,1.0,1.0,0.6,1.0,1.0,0.0,0.12676056338,0.313432835821,0.826666666667,0.163265306122,0.5875,0.316666666667
sample_366,0.666666666667,1.0,0.5,1.0,0.0,1.0,0.833333333333,1.0,0.0,0.0,0.0,0.0,0.857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.333333333333,0.333333333333,0.0,0.0,0.333333333333,0.333333333333,0.0,0.666666666667,0.666666666667,0.333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.5,0.25,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.2,0.2,0.5,0.833333333333,0.166666666667,0.2,0.5,0.166666666667,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6,1.0,0.0,0.28125,0.323943661972,0.537313432836,0.88,0.489795918367,0.5,0.25
sample_367,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333,1.0,1.0,0.833333333333,0.833333333333,0.714285714286,0.0,0.857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.0,0.333333333333,0.333333333333,0.333333333333,0.666666666667,1.0,0.0,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,1.0,0.5,1.0,0.25,1.0,1.0,0.5,0.5,0.0,0.75,1.0,0.25,0.0,0.5,0.0,0.25,0.5,0.5,0.0,0.0,0.5,0.333333333333,0.5,0.4,0.5,0.166666666667,0.8,1.0,1.0,1.0,0.333333333333,0.0,0.0,1.0,0.2,1.0,1.0,0.546875,0.605633802817,0.462686567164,0.76,0.387755102041,0.4375,0.333333333333
sample_368,1.0,0.666666666667,0.5,0.5,0.166666666667,0.333333333333,0.0,1.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.285714285714,0.142857142857,1.0,1.0,1.0,1.0,1.0,0.666666666667,0.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.666666666667,1.0,0.0,0.0,0.666666666667,0.333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.75,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.666666666667,0.166666666667,0.333333333333,0.6,0.666666666667,0.333333333333,1.0,1.0,1.0,1.0,0.666666666667,1.0,1.0,1.0,0.8,1.0,1.0,0.390625,0.478873239437,0.537313432836,0.806666666667,0.265306122449,0.4375,0.833333333333
sample_369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.333333333333,0.0,0.666666666667,0.0,0.666666666667,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.75,0.75,1.0,0.0,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.333333333333,0.166666666667,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.0,0.34375,0.43661971831,0.283582089552,0.866666666667,0.408163265306,0.4125,0.4
sample_370,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333,0.833333333333,0.833333333333,0.857142857143,0.0,0.857142857143,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.6,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6,1.0,1.0,0.21875,0.30985915493,0.179104477612,0.806666666667,0.0612244897959,0.575,1.0
sample_371,0.666666666667,0.5,0.333333333333,0.5,0.333333333333,1.0,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,0.428571428571,0.142857142857,1.0,1.0,1.0,1.0,1.0,0.333333333333,1.0,0.0,0.666666666667,0.666666666667,0.666666666667,0.0,0.666666666667,0.0,0.666666666667,0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.75,0.5,1.0,0.75,0.0,0.0,0.75,0.75,0.5,0.5,0.5,0.5,0.25,0.75,0.75,0.8,0.8,0.833333333333,0.833333333333,0.166666666667,0.0,0.833333333333,0.833333333333,0.0,0.666666666667,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.666666666667,1.0,0.625,0.380281690141,0.835820895522,0.906666666667,0.336734693878,0.0625,0.0
sample_372,1.0,1.0,0.833333333333,1.0,1.0,0.833333333333,1.0,0.5,0.833333333333,0.833333333333,0.833333333333,0.857142857143,0.0,0.857142857143,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.333333333333,0.666666666667,1.0,0.0,0.333333333333,0.666666666667,0.333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.25,0.5,0.25,0.75,0.25,1.0,1.0,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.25,0.25,0.5,0.25,0.25,0.75,0.75,0.6,0.4,0.333333333333,0.166666666667,0.333333333333,0.2,0.333333333333,0.333333333333,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.0,0.328125,0.408450704225,0.283582089552,0.86,0.489795918367,0.2625,0.4
sample_373,1.0,0.833333333333,0.833333333333,0.833333333333,0.333333333333,0.666666666667,0.833333333333,0.833333333333,0.5,0.5,0.333333333333,0.0,1.0,0.142857142857,1.0,1.0,1.0,1.0,1.0,0.333333333333,1.0,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,1.0,0.0,0.333333333333,0.0,0.333333333333,0.0,0.333333333333,1.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.4,0.0,0.166666666667,0.666666666667,0.666666666667,0.6,0.666666666667,0.666666666667,1.0,0.666666666667,0.5,1.0,1.0,1.0,0.0,1.0,0.2,1.0,0.0,0.546875,0.577464788732,0.716417910448,0.84,0.214285714286,0.1375,0.466666666667
sample_374,1.0,1.0,0.666666666667,1.0,0.333333333333,0.833333333333,0.833333333333,0.833333333333,0.333333333333,0.833333333333,0.5,0.0,1.0,0.142857142857,1.0,1.0,1.0,1.0,1.0,0.666666666667,1.0,0.333333333333,1.0,1.0,0.666666666667,1.0,0.666666666667,0.0,1.0,1.0,1.0,0.666666666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.25,0.5,0.75,0.25,0.25,0.0,0.25,0.5,0.0,0.5,0.0,0.5,0.5,0.25,1.0,0.25,0.5,0.75,0.25,0.75,0.0,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.6,0.666666666667,0.5,1.0,0.666666666667,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.154929577465,0.746268656716,0.84,0.112244897959,0.2625,0.0833333333333
sample_375,0.166666666667,0.333333333333,0.0,0.333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.857142857143,0.0,1.0,0.833333333333,1.0,0.833333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.5,0.5,0.75,0.5,1.0,0.5,0.5,1.0,0.75,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.166666666667,0.833333333333,0.166666666667,0.0,0.166666666667,0.166666666667,0.0,0.666666666667,0.5,1.0,0.333333333333,0.5,0.0,0.5,1.0,1.0,1.0,0.25,0.267605633803,0.626865671642,0.8,0.204081632653,0.0375,0.166666666667
